Date,Engine Hours (Hrs),Idle Hours (Hrs),Fuel Consumption (Litres),Capacity (Litres),Operational Intensity (%),Active Time (%),Capacity Utilization (%),Active Equipment (#)
"2025-03-05T17:00:00Z","20.30","6.62","1529.99","3150.00","48.57","96.66","50.25","21.00"
"2025-03-05T16:00:00Z","20.35","3.88","1873.39","3150.00","59.47","96.91","61.37","21.00"
"2025-03-05T15:00:00Z","21.30","7.01","1557.85","3300.00","47.21","96.82","48.76","22.00"
"2025-03-05T14:00:00Z","21.00","11.95","1020.29","3150.00","32.39","100.00","32.39","21.00"
"2025-03-05T13:00:00Z","21.00","8.70","1435.73","3150.00","45.58","100.00","45.58","21.00"
"2025-03-05T12:00:00Z","21.00","8.80","1389.85","3150.00","44.12","100.00","44.12","21.00"
"2025-03-05T11:00:00Z","21.00","8.72","1376.74","3150.00","43.71","100.00","43.71","21.00"
"2025-03-05T10:00:00Z","20.95","8.67","1424.99","3150.00","45.24","99.76","45.35","21.00"
"2025-03-05T09:00:00Z","21.60","7.03","1505.56","3300.00","45.62","98.18","46.47","22.00"
"2025-03-05T08:00:00Z","22.00","6.45","1597.16","3300.00","48.40","100.00","48.40","22.00"
"2025-03-05T07:00:00Z","22.00","5.42","1687.24","3300.00","51.13","100.00","51.13","22.00"
"2025-03-05T06:00:00Z","20.95","7.86","1396.16","3300.00","42.31","95.23","44.43","22.00"
"2025-03-05T05:00:00Z","21.05","5.93","1644.11","3300.00","49.82","95.67","52.08","22.00"
"2025-03-05T04:00:00Z","19.10","6.11","1413.43","3000.00","47.11","95.49","49.34","20.00"
"2025-03-05T03:00:00Z","19.85","6.85","1320.57","3000.00","44.02","99.27","44.34","20.00"
"2025-03-05T02:00:00Z","19.80","11.25","888.42","3000.00","29.61","98.98","29.92","20.00"
"2025-03-05T01:00:00Z","19.99","7.77","1309.75","3000.00","43.66","99.97","43.67","20.00"
"2025-03-05T00:00:00Z","19.60","6.88","1313.87","3000.00","43.80","98.01","44.69","20.00"
"2025-03-04T23:00:00Z","20.05","6.20","1463.29","3150.00","46.45","95.48","48.65","21.00"
"2025-03-04T22:00:00Z","20.30","5.94","1473.91","3300.00","44.66","92.27","48.40","22.00"
"2025-03-04T21:00:00Z","20.05","7.05","1299.91","3150.00","41.27","95.47","43.22","21.00"
"2025-03-04T20:00:00Z","19.60","6.52","1406.49","3000.00","46.88","98.02","47.83","20.00"
"2025-03-04T19:00:00Z","18.90","6.21","1387.82","3150.00","44.06","90.00","48.95","21.00"
"2025-03-04T18:00:00Z","18.75","6.86","1257.92","2850.00","44.14","98.68","44.73","19.00"
"2025-03-04T17:00:00Z","19.00","5.96","1497.51","3000.00","49.92","100.00","49.92","19.00"
"2025-03-04T16:00:00Z","18.95","3.91","1656.73","3000.00","55.22","94.75","58.28","20.00"
"2025-03-04T15:00:00Z","18.95","7.30","1282.13","3150.00","40.70","99.75","40.80","19.00"
"2025-03-04T14:00:00Z","19.00","10.21","930.18","2850.00","32.64","100.00","32.64","19.00"
"2025-03-04T13:00:00Z","18.95","7.54","1250.66","2850.00","43.88","99.73","44.00","19.00"
"2025-03-04T12:00:00Z","18.35","6.57","1286.79","2850.00","45.15","96.58","46.75","19.00"
"2025-03-04T11:00:00Z","18.05","5.53","1319.03","2850.00","46.28","94.99","48.72","19.00"
"2025-03-04T10:00:00Z","19.10","5.82","1340.38","3150.00","42.55","90.96","46.78","21.00"
"2025-03-04T09:00:00Z","20.45","5.38","1550.27","3300.00","46.98","92.95","50.54","22.00"
"2025-03-04T08:00:00Z","21.81","6.87","1689.62","3300.00","51.20","99.12","51.65","22.00"
"2025-03-04T07:00:00Z","21.90","7.66","1527.90","3300.00","46.30","99.55","46.51","22.00"
"2025-03-04T06:00:00Z","21.75","6.83","1498.82","3300.00","45.42","98.85","45.94","22.00"
"2025-03-04T05:00:00Z","21.85","7.34","1450.13","3300.00","43.94","99.33","44.24","22.00"
"2025-03-04T04:00:00Z","22.00","6.19","1636.79","3300.00","49.60","100.00","49.60","22.00"
"2025-03-04T03:00:00Z","20.95","8.12","1293.75","3300.00","39.20","95.22","41.17","22.00"
"2025-03-04T02:00:00Z","21.00","12.51","958.53","3150.00","30.43","100.00","30.43","21.00"
"2025-03-04T01:00:00Z","20.95","10.11","1207.10","3150.00","38.32","99.76","38.41","21.00"
"2025-03-04T00:00:00Z","20.95","8.41","1387.36","3150.00","44.04","99.76","44.15","21.00"
"2025-03-03T23:00:00Z","20.80","8.29","1388.12","3150.00","44.07","99.06","44.49","21.00"
"2025-03-03T22:00:00Z","21.30","9.56","1377.17","3300.00","41.73","96.81","43.11","22.00"
"2025-03-03T21:00:00Z","20.05","7.74","1372.81","3150.00","43.58","95.48","45.65","21.00"
"2025-03-03T20:00:00Z","20.60","6.17","1574.67","3150.00","49.99","98.09","50.96","21.00"
"2025-03-03T19:00:00Z","20.55","6.05","1590.99","3150.00","50.51","97.85","51.62","21.00"
"2025-03-03T18:00:00Z","21.05","7.97","1434.06","3150.00","45.53","100.24","45.42","21.00"
"2025-03-03T17:00:00Z","20.91","8.23","1445.36","3150.00","45.88","99.55","46.09","21.00"
"2025-03-03T16:00:00Z","19.80","6.83","1440.49","3000.00","48.02","99.02","48.49","20.00"
"2025-03-03T15:00:00Z","19.20","7.40","1298.13","3000.00","43.27","96.00","45.07","20.00"
"2025-03-03T14:00:00Z","20.85","10.95","1144.25","3150.00","36.33","99.29","36.59","21.00"
"2025-03-03T13:00:00Z","21.00","9.81","1282.88","3150.00","40.73","100.00","40.73","21.00"
"2025-03-03T12:00:00Z","21.00","10.79","1153.77","3150.00","36.63","100.00","36.63","21.00"
"2025-03-03T11:00:00Z","20.20","6.64","1451.52","3150.00","46.08","96.19","47.90","21.00"
"2025-03-03T10:00:00Z","20.00","8.19","1330.43","3000.00","44.35","99.99","44.35","20.00"
"2025-03-03T09:00:00Z","20.10","8.23","1326.39","3150.00","42.11","95.71","43.99","21.00"
"2025-03-03T08:00:00Z","20.00","7.96","1316.61","3000.00","43.89","100.00","43.89","20.00"
"2025-03-03T07:00:00Z","20.60","6.03","1640.78","3150.00","52.09","98.09","53.10","21.00"
"2025-03-03T06:00:00Z","20.75","5.84","1663.01","3150.00","52.79","98.81","53.43","21.00"
"2025-03-03T05:00:00Z","21.50","4.40","1918.76","3150.00","60.91","102.38","59.50","21.00"
"2025-03-03T04:00:00Z","21.00","3.63","1861.70","3150.00","59.10","100.00","59.10","21.00"
"2025-03-03T03:00:00Z","21.00","6.12","1639.63","3150.00","52.05","100.00","52.05","21.00"
"2025-03-03T02:00:00Z","21.00","12.09","979.28","3150.00","31.09","100.00","31.09","21.00"
"2025-03-03T01:00:00Z","21.00","6.50","1630.28","3150.00","51.75","100.00","51.75","21.00"
"2025-03-03T00:00:00Z","20.74","6.43","1655.77","3300.00","50.17","94.29","53.21","22.00"
"2025-03-02T23:00:00Z","21.75","8.20","1397.12","3300.00","42.34","98.86","42.82","22.00"
"2025-03-02T22:00:00Z","20.85","6.61","1538.04","3150.00","48.83","99.28","49.18","21.00"
"2025-03-02T21:00:00Z","21.55","6.13","1683.60","3300.00","51.02","97.97","52.08","22.00"
"2025-03-02T20:00:00Z","21.55","5.70","1648.20","3300.00","49.95","97.96","50.98","22.00"
"2025-03-02T19:00:00Z","20.90","3.91","1760.50","3300.00","53.35","94.99","56.16","22.00"
"2025-03-02T18:00:00Z","21.75","5.82","1647.29","3300.00","49.92","98.86","50.49","22.00"
"2025-03-02T17:00:00Z","21.70","4.11","1822.97","3300.00","55.24","98.64","56.01","22.00"
"2025-03-02T16:00:00Z","21.75","4.15","1817.38","3300.00","55.07","98.87","55.70","22.00"
"2025-03-02T15:00:00Z","21.90","7.75","1589.40","3300.00","48.16","99.56","48.38","22.00"
"2025-03-02T14:00:00Z","22.00","9.94","1332.48","3300.00","40.38","100.00","40.38","22.00"
"2025-03-02T13:00:00Z","22.00","10.63","1310.92","3300.00","39.72","100.00","39.73","22.00"
"2025-03-02T12:00:00Z","22.05","11.74","1235.60","3300.00","37.44","100.23","37.36","22.00"
"2025-03-02T11:00:00Z","21.80","7.52","1580.86","3300.00","47.90","99.08","48.35","22.00"
"2025-03-02T10:00:00Z","22.00","6.40","1699.91","3300.00","51.51","100.00","51.51","22.00"
"2025-03-02T09:00:00Z","21.95","9.33","1434.28","3300.00","43.46","99.77","43.56","22.00"
"2025-03-02T08:00:00Z","21.95","6.36","1743.80","3300.00","52.84","99.77","52.96","22.00"
"2025-03-02T07:00:00Z","21.00","5.57","1713.41","3150.00","54.39","100.00","54.39","21.00"
"2025-03-02T06:00:00Z","21.00","6.20","1599.79","3150.00","50.79","100.00","50.79","21.00"
"2025-03-02T05:00:00Z","21.75","5.85","1652.90","3300.00","50.09","98.86","50.66","22.00"
"2025-03-02T04:00:00Z","22.00","6.73","1574.94","3300.00","47.73","100.00","47.73","22.00"
"2025-03-02T03:00:00Z","21.25","4.44","1642.33","3300.00","49.77","96.60","51.52","22.00"
"2025-03-02T02:00:00Z","20.80","9.37","1126.23","3150.00","35.75","99.04","36.10","21.00"
"2025-03-02T01:00:00Z","21.20","6.84","1425.05","3300.00","43.18","96.36","44.81","22.00"
"2025-03-02T00:00:00Z","21.70","6.30","1613.08","3300.00","48.88","98.65","49.55","22.00"
"2025-03-01T23:00:00Z","21.75","5.80","1504.62","3450.00","43.61","94.57","46.12","23.00"
"2025-03-01T22:00:00Z","21.00","5.12","1595.49","3300.00","48.35","95.46","50.65","22.00"
"2025-03-01T21:00:00Z","19.65","4.12","1605.54","3150.00","50.97","93.57","54.47","21.00"
"2025-03-01T20:00:00Z","19.30","3.73","1559.74","3000.00","51.99","96.49","53.88","20.00"
"2025-03-01T19:00:00Z","20.00","4.14","1680.52","3000.00","56.02","100.00","56.02","20.00"
"2025-03-01T18:00:00Z","19.55","4.26","1633.61","3000.00","54.45","97.75","55.71","20.00"
"2025-03-01T17:00:00Z","21.30","6.01","1568.06","3450.00","45.45","92.60","49.08","23.00"
"2025-03-01T16:00:00Z","21.75","4.14","1789.67","3300.00","54.23","98.86","54.86","22.00"
"2025-03-01T15:00:00Z","22.20","7.43","1481.75","3300.00","44.90","100.91","44.50","22.00"
"2025-03-01T14:00:00Z","21.85","10.12","1157.84","3300.00","35.09","99.32","35.33","22.00"
"2025-03-01T13:00:00Z","22.15","7.89","1384.16","3300.00","41.94","100.68","41.66","22.00"
"2025-03-01T12:00:00Z","21.90","7.87","1404.98","3300.00","42.58","99.54","42.77","22.00"
"2025-03-01T11:00:00Z","22.05","6.08","1564.70","3300.00","47.42","100.23","47.31","22.00"
"2025-03-01T10:00:00Z","21.00","6.35","1484.95","3300.00","45.00","100.00","45.00","21.00"
"2025-03-01T09:00:00Z","20.95","5.65","1666.35","3150.00","52.90","99.76","53.03","21.00"
"2025-03-01T08:00:00Z","20.15","6.62","1488.30","3150.00","47.25","95.95","49.24","21.00"
"2025-03-01T07:00:00Z","21.20","7.94","1429.90","3150.00","45.39","100.95","44.97","21.00"
"2025-03-01T06:00:00Z","20.50","7.10","1430.02","3150.00","45.40","97.64","46.50","21.00"
"2025-03-01T05:00:00Z","20.75","7.23","1475.53","3150.00","46.84","98.81","47.41","21.00"
"2025-03-01T04:00:00Z","20.95","7.60","1481.15","3150.00","47.02","99.76","47.13","21.00"
"2025-03-01T03:00:00Z","21.00","8.51","1428.64","3150.00","45.35","100.00","45.35","21.00"
"2025-03-01T02:00:00Z","20.85","9.56","1107.91","3150.00","35.17","99.28","35.43","21.00"
"2025-03-01T01:00:00Z","20.80","5.56","1529.63","3150.00","48.56","99.03","49.03","21.00"
"2025-03-01T00:00:00Z","21.26","5.38","1541.06","3300.00","46.70","96.63","48.33","22.00"
"2025-02-28T23:00:00Z","21.90","6.00","1508.03","3300.00","45.70","99.55","45.91","22.00"
"2025-02-28T22:00:00Z","20.95","4.60","1545.88","3300.00","46.84","95.24","49.19","22.00"
"2025-02-28T21:00:00Z","21.90","4.57","1586.42","3300.00","48.07","99.54","48.30","22.00"
"2025-02-28T20:00:00Z","21.40","4.06","1658.68","3300.00","50.26","97.28","51.67","22.00"
"2025-02-28T19:00:00Z","21.14","6.05","1474.91","3300.00","44.69","96.11","46.50","22.00"
"2025-02-28T18:00:00Z","20.95","5.89","1457.58","3150.00","46.27","99.76","46.38","21.00"
"2025-02-28T17:00:00Z","21.30","4.48","1573.19","3300.00","47.67","96.84","49.23","22.00"
"2025-02-28T16:00:00Z","19.55","3.54","1501.01","3300.00","45.49","88.87","51.18","22.00"
"2025-02-28T15:00:00Z","19.60","5.76","1308.94","3000.00","43.63","98.00","44.52","20.00"
"2025-02-28T14:00:00Z","20.00","8.79","1054.16","3000.00","35.14","100.00","35.14","20.00"
"2025-02-28T13:00:00Z","20.00","11.14","962.73","3000.00","32.09","100.00","32.09","20.00"
"2025-02-28T12:00:00Z","19.95","9.76","1038.66","3000.00","34.62","99.75","34.71","20.00"
"2025-02-28T11:00:00Z","20.25","9.13","1114.20","3300.00","33.76","92.04","36.69","22.00"
"2025-02-28T10:00:00Z","20.50","7.61","1210.89","3300.00","36.69","93.18","39.38","22.00"
"2025-02-28T09:00:00Z","20.50","9.34","994.56","3150.00","31.57","97.62","32.34","21.00"
"2025-02-28T08:00:00Z","20.50","6.50","1323.53","3450.00","38.36","89.13","43.04","23.00"
"2025-02-28T07:00:00Z","21.10","6.40","1399.27","3300.00","42.40","95.91","44.21","22.00"
"2025-02-28T06:00:00Z","20.55","7.64","1205.91","3150.00","38.28","97.85","39.12","21.00"
"2025-02-28T05:00:00Z","21.00","7.09","1277.01","3150.00","40.54","100.01","40.53","21.00"
"2025-02-28T04:00:00Z","21.25","5.27","1456.97","3300.00","44.15","96.60","45.71","22.00"
"2025-02-28T03:00:00Z","21.75","5.32","1519.23","3300.00","46.04","98.85","46.57","22.00"
"2025-02-28T02:00:00Z","22.00","11.11","1015.61","3300.00","30.78","100.00","30.78","22.00"
"2025-02-28T01:00:00Z","21.75","9.65","1162.92","3300.00","35.24","98.86","35.65","22.00"
"2025-02-28T00:00:00Z","21.80","9.74","1266.15","3450.00","36.70","94.78","38.72","23.00"
"2025-02-27T23:00:00Z","21.95","7.34","1500.69","3450.00","43.50","95.41","45.59","23.00"
"2025-02-27T22:00:00Z","21.85","6.21","1610.94","3450.00","46.69","95.00","49.15","23.00"
"2025-02-27T21:00:00Z","21.80","7.41","1442.10","3450.00","41.80","94.79","44.10","23.00"
"2025-02-27T20:00:00Z","21.35","5.91","1674.55","3450.00","48.54","92.82","52.29","23.00"
"2025-02-27T19:00:00Z","19.60","4.48","1639.31","3150.00","52.04","93.34","55.75","21.00"
"2025-02-27T18:00:00Z","19.55","7.07","1355.62","3300.00","41.08","88.85","46.23","22.00"
"2025-02-27T17:00:00Z","21.45","5.36","1588.99","3300.00","48.15","97.51","49.38","22.00"
"2025-02-27T16:00:00Z","20.55","7.58","1336.19","3300.00","40.49","93.41","43.35","22.00"
"2025-02-27T15:00:00Z","19.95","7.10","1433.28","3150.00","45.50","99.75","45.61","20.00"
"2025-02-27T14:00:00Z","19.95","8.91","1194.30","3000.00","39.81","99.75","39.91","20.00"
"2025-02-27T13:00:00Z","20.00","9.21","1248.10","3000.00","41.60","100.00","41.60","20.00"
"2025-02-27T12:00:00Z","19.50","10.23","976.89","3300.00","29.60","88.63","33.40","22.00"
"2025-02-27T11:00:00Z","19.95","8.62","1137.74","3000.00","37.92","99.75","38.02","20.00"
"2025-02-27T10:00:00Z","19.90","6.49","1321.18","3300.00","40.04","90.45","44.26","22.00"
"2025-02-27T09:00:00Z","20.00","6.87","1305.35","3150.00","41.44","95.24","43.51","21.00"
"2025-02-27T08:00:00Z","20.25","5.76","1477.76","3150.00","46.91","96.42","48.65","21.00"
"2025-02-27T07:00:00Z","20.25","7.10","1443.73","3150.00","45.83","96.43","47.53","21.00"
"2025-02-27T06:00:00Z","20.70","8.60","1311.91","3150.00","41.65","98.57","42.25","21.00"
"2025-02-27T05:00:00Z","20.95","8.73","1214.26","3150.00","38.55","99.78","38.63","21.00"
"2025-02-27T04:00:00Z","21.05","7.89","1367.65","3300.00","41.44","95.68","43.32","22.00"
"2025-02-27T03:00:00Z","21.90","7.55","1447.96","3300.00","43.88","99.54","44.08","22.00"
"2025-02-27T02:00:00Z","22.00","11.80","1060.67","3300.00","32.14","100.00","32.14","22.00"
"2025-02-27T01:00:00Z","21.95","7.97","1420.20","3300.00","43.04","99.77","43.13","22.00"
"2025-02-27T00:00:00Z","22.80","6.26","1657.58","3450.00","48.05","99.12","48.47","23.00"
"2025-02-26T23:00:00Z","22.36","4.48","1821.21","3450.00","52.79","97.20","54.31","23.00"
"2025-02-26T22:00:00Z","22.00","5.55","1551.36","3300.00","47.01","100.00","47.01","22.00"
"2025-02-26T21:00:00Z","21.65","8.34","1319.66","3450.00","38.25","94.14","40.63","23.00"
"2025-02-26T20:00:00Z","21.95","6.50","1581.24","3300.00","47.92","99.77","48.03","22.00"
"2025-02-26T19:00:00Z","22.00","6.13","1599.43","3300.00","48.47","100.00","48.47","22.00"
"2025-02-26T18:00:00Z","21.35","6.21","1526.88","3300.00","46.27","97.05","47.67","22.00"
"2025-02-26T17:00:00Z","22.45","7.26","1405.05","3450.00","40.73","97.61","41.73","23.00"
"2025-02-26T16:00:00Z","23.00","6.70","1695.81","3600.00","47.11","95.82","49.16","24.00"
"2025-02-26T15:00:00Z","23.00","5.29","1857.98","3450.00","53.85","100.00","53.85","23.00"
"2025-02-26T14:00:00Z","23.00","8.84","1408.71","3450.00","40.83","100.00","40.83","23.00"
"2025-02-26T13:00:00Z","23.00","10.03","1341.29","3450.00","38.88","100.00","38.88","23.00"
"2025-02-26T12:00:00Z","22.85","9.44","1314.34","3600.00","36.51","95.21","38.35","24.00"
"2025-02-26T11:00:00Z","23.35","10.82","1242.53","3750.00","33.13","93.39","35.48","25.00"
"2025-02-26T10:00:00Z","23.90","9.78","1404.54","3600.00","39.01","99.58","39.18","24.00"
"2025-02-26T09:00:00Z","23.40","8.35","1500.64","3600.00","41.68","97.50","42.75","24.00"
"2025-02-26T08:00:00Z","24.05","8.53","1636.03","3600.00","45.45","100.21","45.35","24.00"
"2025-02-26T07:00:00Z","24.00","7.61","1681.80","3600.00","46.72","100.00","46.72","24.00"
"2025-02-26T06:00:00Z","23.95","7.87","1710.88","3750.00","45.62","95.79","47.63","25.00"
"2025-02-26T05:00:00Z","24.05","6.98","1775.21","3750.00","47.34","96.20","49.21","25.00"
"2025-02-26T04:00:00Z","24.65","8.94","1573.32","3750.00","41.96","98.61","42.55","25.00"
"2025-02-26T03:00:00Z","24.90","8.29","1634.77","3750.00","43.59","99.60","43.77","25.00"
"2025-02-26T02:00:00Z","24.90","12.98","1219.90","3750.00","32.53","99.60","32.66","25.00"
"2025-02-26T01:00:00Z","25.00","9.64","1647.61","3750.00","43.94","100.00","43.94","25.00"
"2025-02-26T00:00:00Z","24.45","10.03","1514.48","3750.00","40.39","97.80","41.30","25.00"
"2025-02-25T23:00:00Z","24.05","7.80","1869.23","3750.00","49.85","96.21","51.81","25.00"
"2025-02-25T22:00:00Z","24.65","8.91","1814.56","3750.00","48.39","98.60","49.08","25.00"
"2025-02-25T21:00:00Z","24.05","9.24","1659.58","3750.00","44.26","96.20","46.00","25.00"
"2025-02-25T20:00:00Z","24.00","8.68","1799.48","3600.00","49.99","100.00","49.99","24.00"
"2025-02-25T19:00:00Z","23.95","7.23","1942.00","3600.00","53.94","99.79","54.06","24.00"
"2025-02-25T18:00:00Z","24.10","6.45","1997.08","3750.00","53.26","96.41","55.24","25.00"
"2025-02-25T17:00:00Z","23.00","7.55","1739.34","3450.00","50.42","100.00","50.42","23.00"
"2025-02-25T16:00:00Z","22.35","5.68","1757.29","3450.00","50.94","97.15","52.43","23.00"
"2025-02-25T15:00:00Z","22.00","7.97","1514.86","3300.00","45.90","100.00","45.90","22.00"
"2025-02-25T14:00:00Z","22.00","13.00","989.22","3300.00","29.98","100.00","29.98","22.00"
"2025-02-25T13:00:00Z","21.95","10.89","1301.07","3300.00","39.43","99.77","39.52","22.00"
"2025-02-25T12:00:00Z","21.00","9.05","1274.20","3150.00","40.45","100.00","40.45","21.00"
"2025-02-25T11:00:00Z","20.95","11.83","1038.92","3300.00","31.48","99.76","31.56","21.00"
"2025-02-25T10:00:00Z","21.70","8.95","1399.08","3450.00","40.55","94.35","42.98","23.00"
"2025-02-25T09:00:00Z","20.65","7.36","1398.17","3150.00","44.39","98.34","45.14","21.00"
"2025-02-25T08:00:00Z","21.00","7.81","1499.06","3450.00","43.45","95.47","45.51","22.00"
"2025-02-25T07:00:00Z","21.00","6.76","1589.02","3150.00","50.45","100.00","50.45","21.00"
"2025-02-25T06:00:00Z","22.25","10.26","1310.03","3300.00","39.70","101.14","39.25","22.00"
"2025-02-25T05:00:00Z","20.85","7.64","1575.02","3150.00","50.00","99.28","50.36","21.00"
"2025-02-25T04:00:00Z","21.95","9.15","1354.46","3300.00","41.04","99.79","41.13","22.00"
"2025-02-25T03:00:00Z","21.60","8.58","1446.65","3300.00","43.84","98.20","44.64","22.00"
"2025-02-25T02:00:00Z","21.95","11.59","1100.35","3300.00","33.34","99.77","33.42","22.00"
"2025-02-25T01:00:00Z","21.30","8.63","1443.68","3300.00","43.75","96.82","45.19","22.00"
"2025-02-25T00:00:00Z","21.75","7.43","1531.45","3300.00","46.41","98.84","46.95","22.00"
"2025-02-24T23:00:00Z","21.35","5.87","1620.35","3300.00","49.10","97.05","50.59","22.00"
"2025-02-24T22:00:00Z","21.30","5.30","1722.29","3300.00","52.19","96.82","53.91","22.00"
"2025-02-24T21:00:00Z","21.35","5.61","1687.23","3300.00","51.13","97.05","52.68","22.00"
"2025-02-24T20:00:00Z","21.05","6.40","1521.18","3300.00","46.10","95.69","48.17","22.00"
"2025-02-24T19:00:00Z","20.10","6.27","1520.92","3150.00","48.28","95.71","50.44","21.00"
"2025-02-24T18:00:00Z","20.35","5.33","1593.06","3150.00","50.57","96.90","52.19","21.00"
"2025-02-24T17:00:00Z","21.05","4.57","1789.87","3150.00","56.82","100.24","56.68","21.00"
"2025-02-24T16:00:00Z","19.85","5.04","1562.28","3000.00","52.08","99.25","52.47","20.00"
"2025-02-24T15:00:00Z","20.15","6.15","1479.99","3150.00","46.98","95.95","48.96","21.00"
"2025-02-24T14:00:00Z","19.85","9.46","1116.72","3000.00","37.22","99.25","37.51","20.00"
"2025-02-24T13:00:00Z","20.35","8.08","1324.31","3150.00","42.04","96.90","43.39","21.00"
"2025-02-24T12:00:00Z","20.90","9.24","1291.11","3150.00","40.99","99.52","41.18","21.00"
"2025-02-24T11:00:00Z","21.00","10.61","1216.18","3150.00","38.61","100.00","38.61","21.00"
"2025-02-24T10:00:00Z","21.00","8.34","1307.47","3150.00","41.51","100.00","41.51","21.00"
"2025-02-24T09:00:00Z","21.00","11.75","996.12","3300.00","30.19","95.45","31.62","22.00"
"2025-02-24T08:00:00Z","21.00","6.01","1562.41","3300.00","47.35","95.46","49.60","22.00"
"2025-02-24T07:00:00Z","21.00","6.60","1428.95","3150.00","45.36","100.00","45.36","21.00"
